frame_num,lidar_track_id,dt_track_id
905,314,58
905,269,31
906,339,43
906,319,33
906,320,29
906,288,39
906,310,62
906,314,58
906,269,31
907,339,43
907,319,33
907,320,29
907,310,62
907,314,58
907,288,39
907,269,31
908,339,43
908,319,33
908,320,29
908,310,62
908,288,39
908,314,58
908,269,31
909,339,43
909,319,33
909,320,29
909,310,62
909,288,39
909,269,31
909,314,58
910,339,43
910,350,18
910,310,62
910,288,39
910,269,31
910,314,58
910,319,33
911,314,58
911,288,39
911,310,62
911,269,31
911,319,33
911,350,18
911,339,43
912,339,43
912,319,33
912,350,18
912,310,62
912,288,39
912,314,58
912,269,31
913,339,43
913,350,18
913,319,33
913,310,62
913,288,39
913,269,31
913,314,58
914,339,43
914,350,18
914,319,33
914,310,62
914,288,39
914,269,31
914,314,58
915,339,43
915,350,18
915,319,33
915,310,62
915,288,39
915,288,5
915,269,31
915,314,58
916,339,43
916,319,33
916,354,29
916,350,18
916,310,62
916,288,39
916,288,5
916,269,31
916,314,58
917,314,58
917,288,39
917,288,5
917,269,31
917,310,62
917,354,29
917,350,18
917,339,43
918,339,43
918,354,29
918,350,18
918,310,62
918,288,39
918,288,5
918,269,31
918,314,58
919,339,43
919,354,29
919,350,18
919,310,62
919,288,39
919,288,5
919,269,31
919,314,58
920,339,43
920,354,29
920,350,18
920,310,62
920,288,39
920,288,5
920,314,58
920,269,31
921,339,43
921,354,29
921,350,18
921,310,62
921,288,39
921,288,5
921,314,58
921,269,31
922,339,43
922,354,29
922,350,18
922,310,62
922,288,39
922,288,5
922,314,58
922,269,31
923,288,39
923,288,5
923,314,58
923,269,31
923,310,62
923,354,29
923,350,18
923,339,43
924,339,43
924,358,33
924,354,29
924,350,18
924,310,62
924,288,39
924,288,5
924,314,58
924,269,31
925,339,43
925,358,33
925,354,29
925,350,18
925,310,62
925,288,39
925,288,5
925,269,31
925,314,58
926,339,43
926,354,29
926,358,33
926,310,62
926,350,18
926,288,39
926,288,5
926,314,58
926,269,31
927,339,43
927,354,29
927,358,33
927,310,62
927,350,18
927,288,39
927,288,5
927,314,58
927,269,31
928,288,39
928,288,5
928,358,33
928,314,58
928,269,31
928,310,62
928,354,29
928,350,18
928,339,43
928,339,30
929,288,39
929,288,5
929,358,33
929,314,58
929,269,31
929,310,62
929,354,29
929,350,18
929,339,43
929,339,30
930,269,31
930,314,58
930,288,39
930,288,5
930,310,62
930,354,29
930,350,18
930,339,43
930,361,30
930,358,33
931,269,31
931,314,58
931,354,29
931,310,62
931,288,39
931,288,5
931,350,18
931,361,30
931,339,43
931,358,33
932,361,30
932,339,43
932,350,18
932,354,29
932,358,33
932,288,39
932,288,5
932,310,62
932,314,58
932,269,31
933,339,43
933,354,29
933,358,33
933,350,18
933,288,39
933,288,5
933,310,62
933,314,58
933,269,31
934,288,39
934,288,5
934,358,33
934,314,58
934,269,31
934,310,62
934,354,29
934,350,18
934,339,43
935,339,43
935,354,29
935,358,33
935,350,18
935,288,39
935,288,5
935,310,62
935,314,58
935,269,31
936,339,43
936,358,33
936,354,29
936,288,39
936,288,5
936,350,18
936,310,62
936,314,58
936,269,31
937,339,43
937,354,29
937,358,33
937,350,18
937,288,39
937,288,5
937,310,62
937,314,58
937,269,31
938,339,43
938,354,29
938,358,33
938,350,18
938,310,62
938,288,39
938,288,5
938,314,58
938,269,31
939,339,43
939,354,29
939,358,33
939,350,18
939,310,62
939,288,39
939,314,58
939,269,31
940,288,39
940,358,33
940,269,31
940,310,62
940,354,29
940,350,18
940,339,43
940,314,58
941,365,37
941,365,55
941,339,43
941,358,33
941,354,29
941,350,18
941,310,62
941,288,39
941,314,58
941,269,31
942,288,39
942,358,33
942,365,37
942,365,55
942,269,31
942,310,62
942,354,29
942,339,43
942,314,58
942,350,18
943,288,39
943,358,33
943,269,31
943,310,62
943,354,29
943,350,18
943,339,43
943,314,58
943,365,37
943,365,55
944,365,37
944,365,55
944,339,43
944,350,18
944,354,29
944,358,33
944,310,62
944,288,39
944,314,58
944,269,31
945,288,39
945,358,33
945,269,31
945,310,62
945,354,29
945,350,18
945,339,43
945,314,58
945,365,37
945,365,55
946,339,43
946,354,29
946,358,33
946,350,18
946,310,62
946,288,39
946,314,58
946,269,31
946,365,37
946,365,55
947,365,37
947,369,55
947,339,43
947,354,29
947,350,18
947,358,33
947,310,62
947,288,39
947,314,58
947,269,31
948,369,55
948,339,43
948,354,29
948,358,33
948,350,18
948,310,62
948,288,39
948,314,58
948,269,31
948,365,37
949,369,55
949,339,43
949,354,29
949,358,33
949,350,18
949,310,62
949,288,39
949,314,58
949,269,31
949,365,37
950,365,37
950,339,43
950,354,29
950,358,33
950,310,62
950,350,18
950,288,39
950,314,58
950,269,31
950,369,55
951,269,31
951,314,58
951,310,62
951,350,18
951,288,39
951,354,29
951,339,43
951,369,55
951,365,37
951,358,33
952,365,37
952,365,55
952,339,43
952,350,18
952,354,29
952,269,31
952,314,58
952,310,62
952,288,39
952,358,33
953,269,31
953,314,58
953,350,18
953,310,62
953,288,39
953,354,29
953,339,43
953,365,37
953,365,55
953,358,33
954,269,31
954,350,18
954,310,62
954,314,58
954,288,39
954,354,29
954,339,43
954,365,37
954,365,55
954,358,33
955,365,37
955,365,55
955,339,43
955,354,29
955,358,33
955,288,39
955,310,62
955,350,18
955,314,58
955,269,31
956,365,37
956,365,55
956,339,43
956,354,29
956,288,39
956,314,58
956,310,62
956,350,18
956,358,33
956,269,31
957,358,33
957,269,31
957,310,62
957,350,18
957,354,29
957,339,43
957,314,58
957,365,37
957,365,55
958,365,37
958,365,55
958,339,43
958,314,58
958,354,29
958,358,33
958,310,62
958,350,18
958,269,31
959,358,33
959,310,62
959,269,31
959,314,58
959,354,29
959,350,18
959,339,43
959,365,37
959,365,55
960,365,37
960,365,55
960,339,43
960,314,58
960,354,29
960,310,62
960,358,33
960,350,18
960,269,31
961,365,37
961,339,43
961,314,58
961,374,55
961,358,33
961,366,10
961,354,29
961,310,62
961,350,18
961,269,31
962,365,37
962,339,43
962,314,58
962,366,10
962,354,29
962,358,33
962,310,62
962,350,18
962,269,31
962,374,55
963,358,33
963,365,37
963,269,31
963,310,62
963,314,58
963,354,29
963,339,43
963,350,18
963,366,10
963,374,55
964,339,43
964,366,10
964,350,18
964,354,29
964,314,58
964,269,31
964,310,62
964,358,33
964,365,37
964,374,55
965,365,37
965,339,43
965,374,55
965,358,33
965,314,58
965,350,18
965,366,10
965,354,29
965,310,62
965,269,31
966,358,33
966,269,31
966,310,62
966,374,55
966,350,18
966,354,29
966,339,43
966,314,58
966,366,10
966,365,37
967,365,37
967,339,43
967,314,58
967,350,18
967,366,10
967,354,29
967,310,62
967,358,33
967,269,31
967,374,55
968,366,10
968,350,18
968,354,29
968,339,43
968,314,58
968,310,62
968,269,31
968,358,33
968,365,37
968,374,55
969,350,18
969,354,29
969,366,10
969,339,43
969,314,58
969,310,62
969,269,31
969,358,33
969,365,37
969,374,55
970,358,33
970,269,31
970,310,62
970,374,55
970,366,10
970,354,29
970,339,43
970,314,58
970,350,18
970,365,37
971,358,33
971,269,31
971,310,62
971,339,43
971,314,58
971,374,55
971,354,29
971,350,18
971,366,10
971,365,37
972,358,33
972,269,31
972,310,62
972,374,55
972,354,29
972,339,43
972,350,18
972,366,10
972,365,37
973,365,37
973,339,43
973,366,10
973,350,18
973,354,29
973,374,55
973,269,31
973,310,62
973,358,33
974,365,37
974,350,18
974,339,43
974,366,10
974,354,29
974,310,62
974,374,55
974,358,33
974,269,31
975,365,37
975,350,18
975,339,43
975,366,10
975,354,29
975,310,62
975,374,55
975,358,33
975,269,31
976,358,33
976,269,31
976,310,62
976,354,29
976,339,43
976,350,18
976,366,10
976,365,37
976,374,55
977,358,33
977,269,31
977,310,62
977,354,29
977,339,43
977,350,18
977,366,10
977,365,37
977,374,55
978,358,33
978,269,31
978,310,62
978,374,55
978,354,29
978,339,43
978,350,18
978,366,10
978,365,37
979,365,37
979,339,43
979,350,18
979,366,10
979,354,29
979,374,55
979,358,33
979,310,62
979,269,31
980,365,37
980,350,18
980,339,43
980,366,10
980,354,29
980,374,55
980,358,33
980,310,62
980,269,31
981,358,33
981,310,62
981,374,55
981,354,29
981,339,43
981,350,18
981,366,10
981,269,31
981,365,37
982,365,37
982,350,18
982,339,43
982,366,10
982,354,29
982,310,62
982,374,55
982,358,33
982,269,31
983,365,37
983,339,43
983,354,29
983,366,10
983,350,18
983,374,55
983,310,62
983,269,31
983,358,33
984,358,33
984,269,31
984,310,62
984,366,10
984,354,29
984,339,43
984,350,18
984,365,37
984,374,55
985,358,33
985,269,31
985,310,62
985,354,29
985,339,43
985,350,18
985,365,37
985,374,55
986,358,33
986,269,31
986,374,55
986,310,62
986,354,29
986,339,43
986,350,18
986,365,37
987,358,33
987,269,31
987,310,62
987,374,55
987,339,43
987,354,29
987,350,17
987,365,37
988,365,37
988,350,17
988,339,43
988,354,29
988,374,55
988,358,33
988,310,62
988,269,31
989,358,33
989,269,31
989,374,55
989,310,62
989,354,29
989,339,43
989,350,17
989,365,37
990,365,37
990,350,17
990,339,43
990,354,29
990,374,55
990,358,33
990,269,31
991,358,33
991,269,31
991,354,29
991,339,43
991,350,17
991,365,37
991,374,55
992,365,37
992,350,17
992,339,43
992,354,29
992,374,55
992,358,33
992,269,31
993,365,37
993,350,17
993,339,43
993,354,29
993,374,55
993,358,33
993,269,31
994,365,37
994,350,17
994,339,43
994,354,29
994,374,55
994,358,33
994,269,31
995,365,37
995,350,17
995,339,43
995,354,29
995,374,55
995,358,33
995,269,31
996,269,31
996,374,55
996,354,29
996,339,43
996,350,17
996,365,37
996,358,33
997,365,37
997,350,17
997,339,43
997,354,29
997,374,55
997,358,33
997,269,31
998,269,31
998,374,55
998,354,29
998,339,43
998,350,17
998,365,37
998,358,33
999,365,37
999,339,43
999,354,29
999,350,17
999,374,55
999,358,33
999,269,31
1000,365,37
1000,350,17
1000,339,43
1000,354,29
1000,358,33
1000,374,55
1000,269,31
1001,365,37
1001,350,17
1001,339,43
1001,354,29
1001,374,55
1001,269,31
1001,358,33
1002,365,37
1002,339,43
1002,354,29
1002,350,17
1002,374,55
1002,358,33
1002,269,31
1003,365,37
1003,339,43
1003,354,29
1003,374,55
1003,350,17
1003,358,33
1003,269,31
1004,365,37
1004,339,43
1004,354,29
1004,350,17
1004,374,55
1004,358,33
1004,269,31
1005,365,37
1005,339,43
1005,354,29
1005,350,17
1005,358,33
1005,386,44
1005,269,31
1005,374,55
1006,365,37
1006,339,43
1006,354,29
1006,374,55
1006,350,17
1006,358,33
1006,386,44
1006,269,31
1007,365,37
1007,339,43
1007,354,29
1007,374,55
1007,350,17
1007,386,44
1007,269,31
1007,358,33
1008,365,37
1008,339,43
1008,354,29
1008,374,55
1008,350,17
1008,386,44
1008,269,31
1008,358,33
1009,374,55
1009,365,37
1009,339,43
1009,354,29
1009,350,17
1009,386,44
1009,269,31
1009,358,33
1010,269,31
1010,374,55
1010,358,33
1010,354,29
1010,339,43
1010,386,44
1010,350,17
1010,365,37
1011,365,37
1011,350,17
1011,386,44
1011,339,43
1011,354,29
1011,374,55
1011,358,33
1011,269,31
1012,365,37
1012,350,17
1012,386,44
1012,339,43
1012,354,29
1012,374,55
1012,358,33
1012,269,31
1013,365,37
1013,339,43
1013,354,29
1013,350,17
1013,386,44
1013,269,31
1013,358,33
1013,374,55
1014,365,37
1014,339,43
1014,350,17
1014,374,55
1014,354,29
1014,386,44
1014,269,31
1014,358,33
1015,374,55
1015,365,37
1015,339,43
1015,354,29
1015,350,17
1015,386,44
1015,269,31
1015,358,33
1016,365,37
1016,339,43
1016,354,29
1016,374,55
1016,350,17
1016,386,44
1016,269,31
1016,358,33
1017,365,37
1017,339,43
1017,374,55
1017,350,17
1017,358,33
1017,386,44
1017,269,31
1017,354,29
1018,365,37
1018,339,43
1018,350,17
1018,386,44
1018,269,31
1018,354,29
1018,358,33
1018,374,55
1019,365,37
1019,339,43
1019,354,29
1019,350,17
1019,358,33
1019,386,44
1019,269,31
1019,374,55
1020,365,37
1020,354,29
1020,339,43
1020,350,17
1020,358,33
1020,386,44
1020,269,31
1020,374,55
1021,365,37
1021,339,43
1021,374,55
1021,350,17
1021,386,44
1021,269,31
1021,354,29
1021,358,33
1022,374,55
1022,365,37
1022,339,43
1022,354,29
1022,350,17
1022,386,44
1022,269,31
1022,358,33
1023,365,37
1023,339,43
1023,350,17
1023,354,29
1023,358,33
1023,386,44
1023,269,31
1023,374,55
1024,365,37
1024,386,44
1024,354,29
1024,374,55
1024,358,33
1024,339,43
1024,269,31
1024,350,17
1025,374,55
1025,365,37
1025,339,43
1025,350,17
1025,354,29
1025,386,44
1025,269,31
1025,358,33
1026,365,37
1026,339,43
1026,374,55
1026,354,29
1026,386,44
1026,269,31
1026,350,17
1026,358,33
1027,358,33
1027,350,17
1027,269,31
1027,354,29
1027,386,44
1027,339,43
1027,365,37
1027,374,55
1028,365,37
1028,339,43
1028,374,55
1028,350,17
1028,386,44
1028,269,31
1028,354,29
1028,358,33
1029,365,37
1029,365,55
1029,339,43
1029,350,17
1029,386,44
1029,269,31
1029,354,29
1029,358,33
1030,365,37
1030,365,55
1030,339,43
1030,350,17
1030,354,29
1030,386,44
1030,269,31
1030,358,33
1031,386,44
1031,350,17
1031,365,37
1031,365,55
1031,395,16
1031,339,43
1031,269,31
1031,354,29
1031,358,33
1032,365,37
1032,365,55
1032,395,16
1032,354,29
1032,339,43
1032,350,17
1032,386,44
1032,269,31
1032,358,33
1033,358,33
1033,269,31
1033,386,44
1033,350,17
1033,405,29
1033,339,43
1033,395,16
1033,365,37
1033,365,55
1034,365,37
1034,365,55
1034,395,16
1034,339,43
1034,354,29
1034,350,17
1034,386,44
1034,269,31
1034,358,33
1035,365,37
1035,365,55
1035,339,43
1035,350,17
1035,354,29
1035,386,44
1035,269,31
1035,358,33
1036,386,44
1036,350,17
1036,339,43
1036,365,37
1036,365,55
1036,269,31
1036,354,29
1036,358,33
1037,365,37
1037,365,55
1037,386,44
1037,358,33
1037,405,29
1037,350,17
1037,339,43
1037,269,31
1038,386,44
1038,339,43
1038,350,17
1038,269,31
1038,365,37
1038,365,55
1038,405,29
1038,358,33
1039,358,33
1039,350,17
1039,269,31
1039,365,37
1039,365,55
1039,405,29
1039,339,43
1039,386,44
1040,365,37
1040,365,55
1040,386,44
1040,358,33
1040,350,17
1040,339,43
1040,269,31
1040,405,29
1041,269,31
1041,386,44
1041,405,29
1041,339,43
1041,358,33
1041,350,17
1041,365,55
1042,358,33
1042,269,31
1042,339,43
1042,386,44
1042,354,29
1042,350,17
1042,365,55
1043,365,55
1043,350,17
1043,387,24
1043,405,29
1043,339,43
1043,358,33
1043,386,44
1043,269,31
1044,365,55
1044,354,29
1044,387,24
1044,339,43
1044,386,44
1044,269,31
1044,350,17
1044,358,33
1045,358,33
1045,269,31
1045,387,24
1045,386,44
1045,339,43
1045,405,29
1045,350,17
1045,365,55
1046,365,55
1046,350,17
1046,354,29
1046,339,43
1046,387,24
1046,386,44
1046,269,31
1046,358,33
1047,365,55
1047,417,26
1047,350,17
1047,354,29
1047,339,43
1047,387,24
1047,386,44
1047,269,31
1047,358,33
1048,365,55
1048,350,17
1048,417,26
1048,339,43
1048,405,29
1048,387,24
1048,358,33
1048,386,44
1048,269,31
1049,365,55
1049,350,17
1049,354,29
1049,339,43
1049,387,24
1049,386,44
1049,269,31
1049,358,33
1050,365,55
1050,350,17
1050,387,24
1050,354,29
1050,339,43
1050,386,44
1050,269,31
1050,358,33
1051,365,55
1051,350,17
1051,354,29
1051,339,43
1051,387,24
1051,358,33
1051,386,44
1051,269,31
1052,365,55
1052,350,17
1052,354,29
1052,339,43
1052,387,24
1052,358,33
1052,386,44
1052,269,31
1053,365,55
1053,350,17
1053,387,24
1053,354,29
1053,358,33
1053,339,43
1053,386,44
1053,269,31
1054,269,31
1054,387,24
1054,358,33
1054,339,43
1054,386,44
1054,354,29
1054,350,17
1054,365,55
1055,365,55
1055,354,29
1055,350,17
1055,377,12
1055,387,24
1055,339,43
1055,386,44
1055,269,31
1055,358,33
1056,365,55
1056,350,17
1056,377,12
1056,339,43
1056,354,29
1056,387,24
1056,386,44
1056,269,31
1056,358,33
1057,365,55
1057,350,17
1057,377,12
1057,339,43
1057,354,29
1057,387,24
1057,386,44
1057,269,31
1057,358,33
1058,365,55
1058,411,51
1058,354,29
1058,350,17
1058,377,12
1058,339,43
1058,387,24
1058,358,33
1058,386,44
1058,269,31
1059,350,17
1059,377,12
1059,354,29
1059,421,55
1059,387,24
1059,339,43
1059,386,44
1059,269,31
1059,358,33
1059,411,51
1060,358,33
1060,269,31
1060,386,44
1060,387,24
1060,421,55
1060,339,43
1060,354,29
1060,411,51
1060,377,12
1060,350,17
1061,339,43
1061,350,17
1061,377,12
1061,354,29
1061,421,55
1061,387,24
1061,386,44
1061,269,31
1061,358,33
1061,411,51
1062,358,33
1062,269,31
1062,386,44
1062,354,29
1062,411,51
1062,387,24
1062,421,55
1062,377,12
1062,350,17
1062,339,43
1063,358,33
1063,269,31
1063,386,44
1063,387,24
1063,421,55
1063,339,43
1063,377,12
1063,350,17
1063,354,29
1063,411,51
1064,350,17
1064,377,12
1064,421,55
1064,387,24
1064,339,43
1064,411,51
1064,354,29
1064,386,44
1064,269,31
1064,358,33
1065,350,17
1065,377,12
1065,387,24
1065,386,44
1065,269,31
1065,339,43
1065,354,29
1065,358,33
1065,421,55
1066,350,17
1066,377,12
1066,421,55
1066,387,24
1066,354,29
1066,339,43
1066,386,44
1066,269,31
1066,358,33
1067,395,34
1067,350,17
1067,377,12
1067,386,44
1067,269,31
1067,354,29
1067,339,43
1067,387,24
1067,358,33
1067,421,55
1068,339,43
1068,350,17
1068,377,12
1068,354,29
1068,421,55
1068,387,24
1068,395,34
1068,386,44
1068,269,31
1068,358,33
1069,350,17
1069,395,34
1069,354,29
1069,339,43
1069,377,12
1069,421,55
1069,387,24
1069,386,44
1069,269,31
1069,358,33
1070,358,33
1070,269,31
1070,386,44
1070,339,43
1070,387,24
1070,421,55
1070,354,29
1070,377,12
1070,350,17
1070,395,34
1071,358,33
1071,269,31
1071,386,44
1071,339,43
1071,377,12
1071,350,17
1071,387,24
1071,421,55
1071,354,29
1071,395,34
1072,395,34
1072,354,29
1072,339,43
1072,421,55
1072,387,24
1072,350,17
1072,377,12
1072,386,44
1072,269,31
1072,358,33
1073,395,34
1073,354,29
1073,350,17
1073,377,12
1073,339,43
1073,421,55
1073,387,24
1073,386,44
1073,269,31
1073,358,33
1074,395,34
1074,354,29
1074,339,43
1074,421,55
1074,387,24
1074,350,17
1074,377,12
1074,386,44
1074,269,31
1074,358,33
1075,395,34
1075,354,29
1075,377,12
1075,421,55
1075,387,24
1075,339,43
1075,386,44
1075,269,31
1075,358,33
1075,350,17
1076,395,34
1076,377,12
1076,354,29
1076,339,43
1076,421,55
1076,387,24
1076,386,44
1076,269,31
1076,358,33
1076,350,17
1077,395,34
1077,350,17
1077,377,12
1077,354,29
1077,339,43
1077,421,55
1077,387,24
1077,386,44
1077,269,31
1077,358,33
1078,377,12
1078,358,33
1078,269,31
1078,387,24
1078,339,43
1078,354,29
1078,395,34
1078,386,44
1078,350,17
1078,421,55
1079,421,55
1079,350,17
1079,386,44
1079,339,43
1079,354,29
1079,387,24
1079,395,34
1079,269,31
1079,358,33
1079,377,12
1080,395,34
1080,377,12
1080,354,29
1080,339,43
1080,421,55
1080,387,24
1080,386,44
1080,269,31
1080,358,33
1080,350,17
1081,395,34
1081,377,12
1081,429,56
1081,354,29
1081,339,43
1081,421,55
1081,387,24
1081,386,44
1081,269,31
1081,358,33
1081,350,17
1082,395,34
1082,377,12
1082,354,29
1082,339,43
1082,421,55
1082,387,24
1082,386,44
1082,269,31
1082,358,33
1082,350,17
1083,395,34
1083,354,29
1083,339,43
1083,421,55
1083,387,24
1083,386,44
1083,269,31
1083,358,33
1083,350,17
1084,350,17
1084,395,34
1084,354,29
1084,339,43
1084,421,55
1084,387,24
1084,386,44
1084,269,31
1084,358,33
1085,395,34
1085,354,29
1085,339,43
1085,421,55
1085,387,24
1085,386,44
1085,269,31
1085,358,33
1086,395,34
1086,354,29
1086,339,43
1086,421,55
1086,387,24
1086,386,44
1086,269,31
1086,358,33
1087,386,44
1087,269,31
1087,387,24
1087,421,55
1087,339,43
1087,358,33
1087,354,29
1087,441,18
1087,395,34
1088,386,44
1088,269,31
1088,358,33
1088,387,24
1088,421,55
1088,339,43
1088,354,29
1088,395,34
1088,441,18
1089,386,44
1089,441,18
1089,269,31
1089,358,33
1089,387,24
1089,421,55
1089,339,43
1089,354,29
1089,395,34
1090,395,34
1090,350,64
1090,354,29
1090,354,17
1090,339,43
1090,421,55
1090,387,24
1090,269,31
1090,386,44
1090,358,33
1090,441,18
1091,395,34
1091,354,29
1091,354,17
1091,339,43
1091,421,55
1091,387,24
1091,269,31
1091,386,44
1091,358,33
1091,350,64
1091,441,18
1092,395,34
1092,354,29
1092,354,17
1092,421,55
1092,387,24
1092,339,43
1092,269,31
1092,386,44
1092,358,33
1092,350,64
1092,441,18
1093,386,44
1093,269,31
1093,358,33
1093,387,24
1093,421,55
1093,354,29
1093,354,17
1093,350,64
1093,339,43
1093,395,34
1093,441,18
1094,339,43
1094,350,64
1094,354,29
1094,354,17
1094,421,55
1094,387,24
1094,269,31
1094,358,33
1094,386,44
1094,441,18
1095,441,18
1095,350,64
1095,354,29
1095,354,17
1095,339,43
1095,421,55
1095,387,24
1095,269,31
1095,386,44
1095,358,33
1096,386,44
1096,269,31
1096,387,24
1096,421,55
1096,358,33
1096,354,29
1096,354,17
1096,350,64
1096,339,43
1096,441,18
1097,365,40
1097,441,18
1097,350,64
1097,354,29
1097,354,17
1097,339,43
1097,421,55
1097,387,24
1097,269,31
1097,358,33
1097,386,44
1098,365,40
1098,441,18
1098,339,43
1098,350,64
1098,354,29
1098,354,17
1098,421,55
1098,387,24
1098,444,21
1098,269,31
1098,386,44
1098,358,33
1099,386,44
1099,269,31
1099,444,21
1099,358,33
1099,387,24
1099,421,55
1099,339,43
1099,354,29
1099,441,64
1099,441,18
1099,365,40
1100,365,40
1100,339,43
1100,354,29
1100,444,21
1100,421,55
1100,387,24
1100,386,44
1100,269,31
1100,358,33
1100,441,64
1101,365,40
1101,339,43
1101,354,29
1101,386,44
1101,421,55
1101,387,24
1101,444,21
1101,269,31
1101,358,33
1101,441,64
1101,441,18
1102,386,44
1102,269,31
1102,358,33
1102,387,24
1102,421,55
1102,444,21
1102,354,29
1102,339,43
1102,441,64
1102,441,18
1102,365,40
1103,421,55
1103,386,44
1103,444,21
1103,365,40
1103,441,64
1103,441,18
1103,339,43
1103,387,24
1103,354,29
1103,269,31
1103,358,33
1104,365,40
1104,339,43
1104,354,29
1104,421,55
1104,387,24
1104,444,21
1104,269,31
1104,386,44
1104,358,33
1104,441,64
1105,365,40
1105,339,43
1105,354,29
1105,441,64
1105,441,18
1105,386,44
1105,421,55
1105,387,24
1105,444,21
1105,269,31
1105,358,33
1106,365,40
1106,339,43
1106,354,29
1106,421,55
1106,387,24
1106,386,44
1106,444,21
1106,269,31
1106,358,33
1107,365,40
1107,339,43
1107,354,29
1107,386,44
1107,421,55
1107,387,24
1107,444,21
1107,269,31
1107,358,33
1108,365,40
1108,339,43
1108,395,20
1108,386,44
1108,354,29
1108,421,55
1108,387,24
1108,269,31
1108,358,33
1109,365,40
1109,450,18
1109,395,20
1109,339,43
1109,354,29
1109,386,44
1109,421,55
1109,421,10
1109,387,24
1109,269,31
1109,358,33
1110,365,40
1110,395,20
1110,339,43
1110,354,29
1110,421,55
1110,421,10
1110,387,24
1110,386,44
1110,269,31
1110,358,33
1110,450,18
1111,365,40
1111,395,20
1111,339,43
1111,354,29
1111,421,55
1111,421,10
1111,387,24
1111,386,44
1111,269,31
1111,358,33
1111,450,15
1112,365,40
1112,395,20
1112,450,15
1112,339,43
1112,354,29
1112,386,44
1112,421,55
1112,421,10
1112,387,24
1112,269,31
1112,358,33
1113,358,33
1113,386,44
1113,421,55
1113,421,10
1113,269,31
1113,395,20
1113,387,24
1113,354,29
1113,450,15
1113,339,43
1113,365,40
1114,365,40
1114,395,20
1114,450,15
1114,339,43
1114,386,44
1114,354,29
1114,421,55
1114,421,10
1114,387,24
1114,269,31
1114,358,33
1115,365,40
1115,450,15
1115,395,20
1115,339,43
1115,386,44
1115,354,29
1115,421,55
1115,421,10
1115,387,24
1115,269,31
1115,358,33
1116,365,40
1116,339,43
1116,354,29
1116,387,24
1116,450,15
1116,395,20
1116,269,31
1116,421,55
1116,421,10
1116,386,44
1116,358,33
1117,365,40
1117,354,29
1117,387,24
1117,339,43
1117,395,20
1117,269,31
1117,421,55
1117,421,10
1117,386,44
1117,358,33
1117,450,15
1118,365,40
1118,450,15
1118,395,20
1118,386,44
1118,339,43
1118,354,29
1118,421,55
1118,421,10
1118,387,24
1118,269,31
1118,358,33
1119,365,40
1119,339,43
1119,354,29
1119,395,20
1119,387,24
1119,269,31
1119,421,55
1119,421,10
1119,386,44
1119,358,33
1120,365,40
1120,354,29
1120,339,43
1120,387,24
1120,395,20
1120,269,31
1120,421,55
1120,421,10
1120,386,44
1120,358,33
1121,365,40
1121,339,43
1121,354,29
1121,387,24
1121,395,20
1121,269,31
1121,421,55
1121,421,10
1121,386,44
1121,358,33
1122,365,40
1122,339,43
1122,354,29
1122,395,20
1122,387,24
1122,269,31
1122,421,55
1122,421,10
1122,386,44
1122,358,33
1123,365,40
1123,339,43
1123,387,24
1123,354,29
1123,395,20
1123,269,31
1123,421,55
1123,421,10
1123,386,44
1123,358,33
1124,365,40
1124,354,29
1124,354,43
1124,387,24
1124,395,20
1124,269,31
1124,421,55
1124,421,10
1124,386,44
1124,358,33
1125,421,55
1125,421,10
1125,365,40
1125,386,44
1125,395,20
1125,354,29
1125,354,43
1125,269,31
1125,387,24
1125,358,33
1126,365,49
1126,354,29
1126,354,43
1126,387,24
1126,395,20
1126,269,31
1126,421,55
1126,421,10
1126,421,40
1126,386,44
1126,358,33
1127,358,33
1127,386,44
1127,354,29
1127,354,43
1127,387,24
1127,395,20
1127,365,49
1127,269,31
1127,421,55
1127,421,10
1127,421,40
1128,358,33
1128,269,31
1128,387,24
1128,354,29
1128,354,43
1128,386,44
1128,365,49
1128,395,20
1128,421,55
1128,421,10
1128,421,40
1129,421,55
1129,421,10
1129,421,40
1129,365,49
1129,395,20
1129,354,29
1129,354,43
1129,386,44
1129,269,31
1129,387,24
1129,358,33
1130,358,33
1130,269,31
1130,387,24
1130,354,29
1130,386,44
1130,365,49
1130,395,20
1130,421,55
1130,421,10
1130,421,40
1131,358,33
1131,269,31
1131,387,24
1131,386,44
1131,354,29
1131,365,49
1131,395,20
1131,421,55
1131,421,10
1131,421,40
1132,365,49
1132,354,29
1132,395,20
1132,387,24
1132,269,31
1132,421,55
1132,421,10
1132,386,44
1132,358,33
1133,365,49
1133,354,29
1133,387,24
1133,387,43
1133,395,20
1133,269,31
1133,421,55
1133,421,10
1133,421,40
1133,386,44
1133,358,33
1134,365,49
1134,354,29
1134,395,20
1134,387,24
1134,387,43
1134,269,31
1134,421,55
1134,421,10
1134,421,40
1134,386,44
1134,358,33
1135,365,49
1135,387,24
1135,387,43
1135,354,29
1135,395,20
1135,269,31
1135,421,55
1135,421,10
1135,386,44
1135,358,33
1136,365,49
1136,354,29
1136,395,20
1136,387,24
1136,387,43
1136,269,31
1136,421,55
1136,421,10
1136,386,44
1136,358,33
1137,365,49
1137,395,20
1137,387,24
1137,387,43
1137,354,29
1137,269,31
1137,421,55
1137,421,10
1137,386,44
1137,358,33
1138,438,38
1138,365,49
1138,387,24
1138,387,43
1138,354,29
1138,395,20
1138,269,31
1138,421,55
